"id" "monthlySpend" "avgPrice" "age" "female" "enrollPromoValue"
871116 41.19 5.66 52 1 7
225267 25.63 5.57 49 1 7
412127 4.5 5.95 32 0 5
663958 82.34 4.79 36 1 3
822158 17.19 6.9 26 1 3
384034 62.16 4.1 31 1 7
797948 61.56 4.53 20 1 7
686413 36.48 5.2 28 1 5
891807 90.64 6.38 52 1 0
605938 8.02 4.69 40 0 7
101716 8.77 8.3 32 1 7
384661 400 5.87 29 1 0
524573 13.98 5.24 26 0 7
305594 209.29 6.11 53 1 0
149405 5.84 4.59 33 0 3
699833 73.49 7.09 36 1 0
181539 55.7 5.7 51 1 7
468268 70.35 3.38 43 0 5
161528 37.82 5.25 21 1 3
257503 0.61 6.34 19 0 7
238172 10.01 4.2 41 0 7
290790 46.22 5.11 38 0 0
120416 17.6 6.2 25 1 5
437070 4.26 6.63 42 0 3
471141 5.32 5.86 23 0 3
808549 12.79 4.91 24 0 7
666536 357.43 4.99 48 1 0
249279 5.17 6.57 31 0 5
837838 29.67 6.78 53 1 0
574039 38.76 5.65 54 1 3
152145 5.84 5.3 23 0 3
840263 36.55 6.89 27 1 3
531879 222.55 3.9 42 1 5
713675 23.55 4.59 32 1 3
838616 93.01 5.76 39 1 0
144385 2.4 4.97 27 0 5
114065 8.02 7.26 31 0 0
224029 42.04 6.68 47 1 5
281888 35.8 6.33 51 1 5
626256 31.17 4.43 31 1 3
644655 42.06 6.98 38 1 0
721379 13.45 4.09 54 0 5
568787 37.75 5.91 49 1 7
189639 0.59 7.69 46 0 7
774192 34.28 8.06 43 1 0
872054 2.04 6.32 22 0 5
547433 3 8.1 54 0 5
402378 28.5 5.48 23 1 5
608956 25.51 6.38 25 1 7
595714 3.73 6.41 47 0 3
489192 32.25 6.04 35 0 0
386220 4.75 4.89 31 0 7
582145 0.79 6.5 43 0 5
571898 1.75 6.75 26 0 5
730036 21.28 4.99 41 1 3
514311 20.16 7.4 31 1 3
176507 25 4.81 22 0 3
602509 56.94 6.14 48 1 7
838369 9.74 4.91 52 0 7
773298 2.33 5.13 22 0 5
729141 43.97 5.77 21 1 3
693294 21.15 6.69 39 0 0
556805 12.34 5.01 33 0 5
346279 14.9 5.44 47 0 0
859103 14.59 5.94 33 0 0
612636 58.18 4.37 50 1 3
164072 91.51 6.62 38 1 0
894704 22.74 5.88 30 0 0
876567 18.55 4.93 41 0 0
408199 16.07 5.54 28 0 3
658662 57.51 5.86 40 1 3
812937 61.75 3 24 1 5
512509 20.89 5.02 18 1 7
650792 5.61 6.75 49 0 3
508661 12.52 2.59 45 0 7
786328 4.37 5.89 35 0 7
200822 37.29 5.05 48 1 5
209571 26.85 3.32 52 0 3
381968 2.95 6.54 34 1 7
305610 308.94 4.6 26 1 0
485724 1.52 7.83 28 0 7
369747 46.68 5.49 51 1 7
400842 16.16 6 51 1 5
738256 5.73 5.38 48 0 5
107222 10.21 6.72 24 0 0
319787 12.61 6.74 29 1 3
177944 38.44 5.25 40 1 3
463753 30.23 6.6 31 1 0
726781 66.06 3.9 39 1 7
607886 5.4 4.49 21 0 7
481289 8.53 7.6 30 1 3
173246 20.2 5 48 0 5
298393 4.84 5.73 32 0 3
424661 27.1 5.97 34 1 7
269679 152.01 6.22 34 1 0
374141 7.64 4.87 22 0 5
409293 9.09 4.65 36 0 7
781771 29.37 5.13 19 0 3
827992 10.41 5.05 34 0 3
117560 47.95 6.37 22 1 3
227911 13.29 3.39 53 0 5
207528 55.45 6.25 28 1 7
467507 93.03 3.73 38 1 3
201903 239 5.11 38 1 0
177165 53.14 6.51 49 1 3
716678 90.73 4.03 51 1 7
324128 123.83 5.58 25 1 0
379917 3.37 6.47 39 0 3
486917 228.24 4.24 27 1 0
296030 32.84 4.34 36 0 5
296327 65.82 5.27 20 1 5
526940 88.04 6.36 55 1 0
751889 8.75 5.47 40 0 5
637342 3.52 5.51 27 0 3
479514 26.83 4.05 21 1 7
363033 182.71 5.11 27 1 3
299766 2.73 4.84 35 0 7
447431 1.75 5.66 35 0 7
746141 36.71 4.93 20 1 5
568128 8.77 5.77 50 0 5
297430 10.69 7.54 22 1 3
330873 7.03 6.44 21 0 3
491616 45.39 5.31 55 1 7
755558 18.65 5.58 52 0 5
851172 2.43 6.7 24 0 5
538244 15.62 8.22 40 1 5
649466 13.7 6.85 53 0 3
605418 4.38 8.45 46 0 3
888444 2.72 5.63 21 0 7
408032 78.38 5.64 46 1 7
293131 183.86 4.62 52 1 0
851594 70.01 6.15 42 1 0
537401 3.57 4.73 25 0 7
153832 70.65 4.5 27 1 3
186272 132.69 4.64 42 1 7
282309 2.31 6.55 35 0 3
607875 188.7 3.11 43 1 3
647754 86.26 5.86 26 1 0
836354 11.85 6 48 0 0
827370 17.82 6.9 40 1 3
188410 13.94 6.14 27 0 3
188086 85.13 6.5 44 1 3
537884 14.25 5.48 43 0 3
126281 10.94 6.77 28 0 3
547480 25.62 4.11 49 1 5
264507 4.35 6.17 53 0 7
325248 1.96 6.04 36 0 7
702443 4.2 6.58 19 0 3
680101 47.64 7.26 22 1 0
257894 20.86 4.39 35 1 7
337214 15.68 4.03 43 0 7
260041 9.59 6.07 29 1 7
326116 9.69 6.25 47 0 0
299122 185.2 6.5 46 1 0
467636 1.24 7.03 35 0 3
488993 5.76 6.33 36 0 3
101408 4.44 7.3 32 1 7
381364 9.85 6.3 21 0 3
844974 37.34 4.35 55 0 5
193265 5.76 6.6 47 0 7
454663 40.71 4.34 29 0 0
826587 22.86 4.15 33 1 7
431305 2.04 5.7 35 0 5
127907 27.74 6.43 25 1 7
573882 363.81 2.61 39 1 3
414204 6.69 4.88 47 0 5
716301 8.79 6.38 48 0 3
780432 2.94 6.13 22 0 7
764893 9.53 5.93 50 0 0
517390 36.84 4.86 50 1 7
664473 13.3 6.58 35 1 7
210570 35.88 4.95 22 1 7
605211 13.26 6.67 31 0 3
830015 2.68 4.96 42 0 7
383577 27.32 5.4 48 1 7
405740 88.7 5.69 46 1 0
720794 9.68 5.57 22 1 7
169732 45.39 5.01 44 1 5
553433 0.93 6.82 48 0 7
159077 24.37 4.78 43 0 5
398272 4.47 6.26 31 0 3
227816 10.15 6.73 38 1 3
341523 0.64 7.35 21 0 7
496286 35.36 6.45 37 1 3
825577 105.79 3.94 42 1 7
551135 180.39 5.3 30 1 0
463948 19.03 5.92 51 1 7
749348 7.23 6.23 54 0 7
395418 122.19 3.97 23 1 3
774515 1.34 5.31 53 0 7
465829 78.54 5.5 52 1 0
106881 76.29 6.22 47 1 5
531857 3.3 5.47 43 0 7
665671 99.24 5.98 30 1 5
449086 32.57 5.67 47 1 3
682145 70.81 4.67 49 1 5
598795 126.45 5.21 23 1 0
569703 17.5 6.9 54 1 3
704316 63.68 2.36 41 1 7
463765 30.87 5.69 46 0 3
446781 52.4 5.26 20 1 3
242022 36.38 5.99 50 1 3
714263 82.39 5.05 52 1 5
159260 29.04 6.16 27 1 3
413363 12.19 7.44 53 1 7
753221 16.78 6.65 40 1 5
862722 59.64 6.03 26 1 5
240065 68.7 6.87 45 1 5
750109 6.68 6.11 54 0 0
519751 17.79 4.41 30 0 7
740343 26.24 5.81 41 1 3
210947 205.73 5.7 38 1 0
447497 14.81 5.58 38 1 5
391020 10.62 6.46 43 1 3
420286 9.4 5.01 39 0 7
231314 2.71 6.6 41 0 5
316994 163.17 6.09 48 1 0
719813 35.05 4.59 36 1 5
366410 20.94 7.16 47 1 3
829887 0.71 5.38 52 0 7
487440 2.7 5.4 53 0 7
767816 3.61 5.83 22 0 7
618048 5.24 5.58 43 0 7
829823 2.35 6.49 37 0 5
338838 132.14 4.73 48 1 7
192664 62.75 6.58 52 1 7
889926 400 4.68 34 1 7
160856 115.22 4.1 32 1 7
467558 400 4.62 23 1 0
886494 12.61 5.79 19 0 3
180442 36.6 4.24 21 0 0
893484 34.31 4.88 31 1 7
511673 16.49 7.97 55 0 0
778910 30.29 5.37 40 0 0
111220 145.03 6.17 37 1 0
226475 1.08 8.37 24 0 3
156217 5.79 7.5 24 0 7
695926 11.01 5.92 20 0 0
255677 12.27 6.44 53 0 3
522876 23.79 6.86 19 1 3
776597 1.97 6.44 37 0 7
376802 11.2 5.56 47 0 0
787270 39.36 6.72 40 1 3
362217 56.93 4.97 49 1 3
309239 4.21 5.91 29 0 5
585175 397.34 2.88 42 1 0
405499 84.63 7.28 39 1 7
596940 5.67 5.02 39 0 5
704789 4.05 5.96 52 0 3
248779 16.54 6.84 47 0 0
530677 1.77 5.23 38 0 5
811179 22.27 5.44 49 0 7
299701 9.33 5.36 32 0 5
850817 1.37 7.77 28 0 3
455523 49.52 4.72 42 1 3
328922 35.95 6.05 52 0 7
208309 1.72 6.32 22 0 7
496455 2.29 5.92 51 0 5
155695 57.09 5.41 26 0 0
299279 85.66 6.08 49 1 0
535905 18.82 6.11 43 0 0
799213 20.77 5.4 53 1 3
656898 2.85 7.05 49 0 5
131671 29.97 5.85 45 1 7
426675 2.15 7.28 24 0 5
282075 368.54 4.61 50 1 0
201137 8.61 5.86 50 0 5
390353 58.88 5.36 37 1 0
720205 1.77 5.98 55 0 7
727854 10.02 5.67 42 0 3
535526 76.64 7.44 28 1 3
408727 17.44 7.4 41 0 0
697768 34.9 4.23 31 1 7
454659 10.71 5.68 32 0 3
673401 9.72 5.53 26 1 7
562243 21.24 4.4 44 0 5
160918 39.6 5.23 55 0 0
349470 2.13 7.12 49 0 7
634664 2.83 6.03 49 0 5
179040 12.86 6.13 34 0 5
721184 165.1 5.9 24 1 5
317481 4.45 6 27 0 3
433062 2.18 5.7 23 0 7
848318 14.22 4.87 43 0 3
274463 19.26 6.28 31 1 5
401184 91.59 6.11 50 1 3
839393 2.54 6.2 19 0 5
503529 7.3 5.47 34 0 5
371224 25.02 5.87 37 1 7
700781 5.64 6.53 36 0 7
207394 57.12 4.77 52 0 0
110070 2.48 5.12 40 0 7
231813 2.34 3.79 38 0 7
487047 12.59 4.34 30 1 7
469934 5.66 6.09 47 0 5
183689 17.56 4.68 52 0 5
758560 130.99 6.03 46 1 0
592654 80.58 6.28 31 1 5
390138 216.64 4.22 23 1 3
590328 13.72 3.88 53 0 7
518140 91.87 5.93 33 1 7
384680 36.81 5.25 47 1 3
324525 61.26 4.98 40 1 5
372192 5.91 6.18 51 0 7
670623 29.42 4.85 42 0 7
364439 273.64 5.71 35 1 3
431402 20.26 7.61 33 0 0
648641 18.22 7.94 40 1 3
654650 16.3 6.41 34 1 3
729067 38.45 4.92 33 1 7
480032 13.99 5.4 49 0 3
596473 44.15 5.46 24 1 7
171829 39.72 6.17 47 1 5
764712 400 3.85 36 1 0
780225 10.07 5.27 40 0 5
168422 3.22 4.69 47 0 7
379934 7.03 7.76 36 0 3
156329 188.99 3.21 22 1 7
785223 303.92 5.32 41 1 0
630434 15.84 5.06 42 1 7
444238 27.23 5.32 54 1 3
527126 73.35 4.3 46 1 3
232927 1.1 6.05 27 0 7
269575 165.39 5.62 47 1 3
852393 275.16 4.52 24 1 5
410795 2.99 5.24 54 0 5
308917 128.4 6.34 19 1 0
484610 4.12 7.19 49 0 7
460662 13.93 5.97 53 0 0
844366 224.5 4.82 33 1 5
842656 5.59 4.59 31 0 7
319512 17.45 6.24 42 1 5
128992 15.25 3.84 31 0 3
600100 40.91 6.55 51 1 7
621330 44.43 6.41 24 1 3
266247 12.56 4.05 43 0 3
341998 52.36 4.91 26 1 3
290207 20.16 2.86 35 0 7
402390 184.51 4.64 45 1 3
690799 121.37 5.12 22 1 0
171181 15.31 5.75 28 1 7
209025 7.54 3.78 22 0 5
372510 17.21 7.63 49 0 0
563649 45.2 6.61 41 1 5
306429 2.2 4.76 40 0 7
700042 10.83 5.93 26 0 3
353043 4.84 7.31 40 0 3
290561 3.93 4.39 31 0 5
261089 400 3.82 41 1 0
512547 4.61 6.43 22 0 3
454627 63.25 4.62 31 1 3
675416 5.06 5.48 47 0 7
881456 18.57 6.62 45 0 5
359167 12.89 5.18 37 1 7
620598 17.81 7.35 37 0 3
104095 209.96 6.4 40 1 0
730880 35.18 3.31 26 1 5
515514 3.58 5.2 41 0 3
516063 9.91 5.67 33 0 3
548368 29.77 4.91 41 1 5
773010 22.58 5.85 50 0 0
854353 17.27 4.85 40 1 7
869385 66.59 6.12 46 1 0
393530 54.11 5.75 25 1 5
402746 65.55 6.13 37 1 0
572801 19.55 4.68 27 1 5
434774 100.57 5.21 49 1 3
357733 57.89 4.33 55 1 7
805824 11.13 6.85 27 1 5
162188 53.73 4.74 18 1 7
814814 38.55 6.77 25 1 0
103241 32.28 4.1 40 1 7
778964 9.79 4.75 46 0 5
469463 27.54 4.28 42 0 3
205091 11.03 6.14 23 0 0
656068 3.75 6.32 42 0 5
402448 7.78 5.46 29 0 3
805841 16.84 5.56 48 1 7
406471 56.88 5.75 36 1 3
790446 19.12 4.84 41 0 7
114206 43.77 4.06 41 1 7
403482 61.47 7.33 35 1 0
510657 49.42 4.42 28 1 3
374635 4.01 6.21 53 0 5
443524 12.81 3.85 46 0 7
221490 46.67 4.7 20 1 7
315810 5.65 5.51 35 0 3
742755 54.95 5.13 41 1 7
891562 38.3 5.78 37 1 3
830648 7.03 6.99 35 1 7
689071 2.97 6.51 37 0 3
554187 54.78 6.16 39 1 3
633072 8.65 5.88 25 1 7
100860 83.53 5.67 22 1 7
796755 82.97 5.9 50 1 0
620168 16.82 5.76 27 0 3
212909 61.94 6.76 54 1 0
222779 7.76 5.63 33 0 3
271014 60.67 5.11 19 1 7
437249 19.81 6.15 36 0 3
579249 50.35 4.31 55 1 3
621394 1.64 5.62 33 0 7
311261 5.77 5.43 18 0 5
872135 73.17 6.29 42 1 0
422826 11.66 4.61 22 0 7
256497 39.81 3.76 39 0 0
240589 13.35 3.75 47 0 5
870743 8.92 5.07 41 0 7
789388 23.19 3.31 40 0 5
230013 15.96 5.1 34 1 7
392195 6.41 6.8 41 1 7
762071 98.4 4.97 43 1 3
132670 7.48 6.75 25 0 3
202197 43.04 5.24 37 1 3
535237 60.59 6.4 29 1 0
777156 14.25 5.06 43 0 7
616374 2.29 6.28 39 0 5
207145 14.81 4.33 30 0 5
872333 25.23 6.15 28 1 5
446148 52.06 6.04 52 1 0
272129 4.33 6.55 48 0 7
128042 33.37 6.5 51 1 3
269991 20.23 4.59 27 1 7
238916 25.35 4.82 52 1 7
804595 1.49 6.08 45 0 5
627783 4.43 6 31 0 7
460103 400 4.52 54 1 7
853960 16.67 7.6 23 1 3
621685 40.51 6.36 25 1 3
493491 14.28 5.51 33 0 3
641801 28.52 5 25 0 3
367160 5.6 4.7 50 0 3
310023 1.11 6.99 37 0 7
444264 46.5 6.09 27 1 3
575802 21.43 4.64 44 1 7
293150 266.8 4.95 53 1 7
848525 4.84 4.93 38 0 7
758584 5.45 5.82 34 0 7
167755 5.12 6.18 48 0 3
708973 3.94 6.1 44 0 7
563087 18.06 5.76 44 1 3
644651 4.36 6.29 28 0 7
688792 2.58 6.25 54 0 3
843246 5.33 6.05 21 0 5
178625 3.6 4.63 26 0 5
297351 40.93 6.43 43 0 5
419392 15.18 5.42 38 1 3
489424 70.34 5.21 26 1 3
432885 46.19 8.44 55 1 0
607199 1.56 5.21 33 0 7
776766 8.82 5.66 41 1 5
188902 10.77 7.74 34 0 0
156060 91.78 4.95 51 1 5
851805 12.09 5.43 34 1 7
498570 14.74 4.85 51 0 7
604586 57.94 6.28 24 1 0
167808 14.03 7.45 52 1 3
592021 17.19 4.45 44 0 3
859793 25.3 4.28 27 1 7
667680 21.87 6.58 45 1 5
346139 115.72 3.85 52 1 5
289146 15.63 4.38 35 0 3
431604 30.54 5.51 19 0 7
217936 4.62 8.19 44 1 5
245010 42.67 6.6 52 1 5
748174 153.33 6.76 44 1 0
851069 3.89 5.89 32 0 5
684122 50.98 4.75 30 1 5
359478 142.28 5.46 25 1 5
358186 4.72 6.84 36 0 7
179111 64.72 4.41 34 1 3
644338 400 5.6 48 1 7
301718 100.18 6.52 37 1 0
629141 21.94 7.16 18 1 7
254185 8.96 5.1 21 0 3
331828 10.4 5.86 31 0 0
783600 86.19 4.61 40 1 5
269636 43.73 6.32 43 0 3
722214 127.96 5.39 47 1 5
333106 45.94 5.79 49 1 5
208544 9.67 6.1 43 1 3
191953 252.42 4.53 19 1 0
448279 3.53 4.96 22 0 5
532828 181.54 6.3 37 1 3
667688 137.82 5.46 28 1 5
392759 0.99 5.33 35 0 7
401923 30.45 4.02 45 0 3
817277 101.11 6.36 39 1 0
701213 14.42 6.5 35 0 3
546403 1.74 5.1 29 0 7
466473 20.17 5.49 21 1 3
796263 4.87 5.11 31 0 3
370264 7.91 7.17 22 1 7
620823 34.84 5.77 50 1 7
604015 39.5 4.53 24 0 5
229172 400 4.66 28 1 0
768796 3.64 5.52 31 0 7
606599 3.71 5.8 55 0 5
597519 5.53 4.66 28 0 7
628876 16.45 5.2 34 0 3
420442 68.54 5.02 38 1 3
353838 50.45 5.89 23 1 3
795824 8.84 4.33 27 0 7
207882 3.5 6.59 46 0 3
535898 75.64 4.98 24 1 7
279150 39.36 6.14 44 1 7
376241 68.55 4.35 38 1 3
802073 37.94 5.5 51 1 3
470869 9.02 5.17 37 0 7
228571 19.39 7.38 35 1 5
737366 38.84 6.41 54 1 3
711079 62.37 4.62 43 1 7
371220 31.18 7.15 41 1 3
708308 1.52 5.37 40 0 7
783875 49.62 4.34 46 0 3
713185 55.21 5.91 20 1 7
209604 67.54 3.72 25 1 7
238814 1.4 6.25 39 0 7
754175 13.01 4.57 32 0 3
225427 1.41 6.28 48 0 7
560042 171.63 4.1 46 1 3
257959 199.23 3.59 31 1 3
109665 12.25 5.64 40 1 3
859702 14.51 5.57 54 0 5
435937 118.55 6.57 47 1 0
641284 83.72 5.04 35 1 0
302472 10.46 4.13 40 0 3
128119 70.12 3.94 23 1 3
731681 51.12 6.31 48 1 5
240087 4.31 5.85 44 0 5
349364 16.87 7.48 32 1 0
841361 37.02 6.05 21 1 5
238475 84.63 5.01 55 1 3
895772 63.23 5.27 42 1 5
888547 16.57 6.26 35 0 0
383624 10.41 6.56 31 1 3
180415 14.33 6.51 23 0 0
653266 9.18 6.59 48 1 3
670286 21.73 5.73 50 0 0
632348 2.44 6.75 48 0 7
391714 69.84 5.64 54 1 3
455239 11.69 5.39 36 0 3
191332 24.01 4.65 47 1 5
227818 22.34 5.56 23 1 7
158902 37.85 4.99 55 0 5
214920 64.92 4.8 37 1 3
259619 8.86 4.1 27 0 3
834877 36.18 5.88 51 1 0
875802 4.87 5.22 54 0 7
400348 74.92 5.06 21 1 3
245122 14.68 7.03 46 0 0
825438 13.32 6.88 49 0 3
565220 72.86 5.85 32 1 0
703123 8.53 5.05 48 0 5
560416 32.52 6.09 52 1 3
824428 1.41 5.08 30 0 7
556282 19.95 6.91 21 1 5
821321 45.81 5.85 40 1 5
825974 50.68 5.84 39 1 0
641806 7.5 4.97 18 0 5
638660 7.53 5 47 0 7
485324 5.47 5.91 48 1 7
523977 11.82 7.33 31 1 5
423987 57.93 6.68 50 1 0
617480 11.1 6.44 18 0 0
519772 77.78 5.88 29 1 0
568033 22.89 5.37 52 0 7
168126 1.01 6.04 30 0 7
539746 68.93 5.89 41 1 7
239969 257.31 3.06 34 1 3
882630 17.19 6.78 36 1 7
650827 70.54 6.14 36 1 7
138840 43.63 5.99 27 1 5
421359 27.91 4.01 45 0 0
760467 3.94 5.37 22 0 7
514017 6.85 5.91 28 1 7
495114 66.8 7.02 51 1 3
550946 6.85 7.43 36 0 7
651016 3.6 7.59 29 0 7
704746 188.35 7.61 50 1 0
887370 400 5.04 53 1 0
838108 7.34 6.66 24 0 7
139260 249.22 4.75 40 1 3
493910 147.15 5.39 35 1 0
605013 77.04 4.93 48 1 3
550029 11.15 4.81 48 0 5
614104 143.2 5.16 19 1 3
250013 8.28 5.39 34 1 7
453780 16.25 6.19 35 0 3
874273 8.79 6.93 30 1 7
753604 2.77 6.15 23 0 5
540183 27.28 4.76 29 0 0
299142 48.27 4.95 44 1 5
749621 5.5 5.67 34 0 7
260775 17.83 7.24 36 1 5
153930 48.62 5.89 41 1 0
144491 23.71 5.68 39 0 5
827309 33.69 5.85 53 0 0
802071 15.84 5.26 35 0 7
662094 6.82 5.62 36 0 3
247212 49.94 4.28 31 1 5
806786 2.03 4.5 40 0 7
754918 2.82 6.85 46 0 7
649736 5.7 6.63 43 0 5
553515 3.92 6.28 47 0 5
263078 1.59 7.45 47 0 3
894044 400 3.42 36 1 0
