"id" "enroll" "age" "female" "enrollPromoValue"
494620 0 41 1 0
104180 0 25 0 0
332700 0 32 0 0
207480 1 42 1 3
664843 1 36 0 0
515108 0 28 1 0
238876 1 52 0 3
424339 1 38 1 3
482203 0 36 1 0
326914 0 41 1 0
681011 0 51 0 0
493387 1 35 1 7
153021 0 27 1 3
168649 1 32 1 0
384005 0 50 1 0
459282 1 52 0 3
142394 0 42 1 0
639983 0 38 1 0
468660 0 51 0 0
519342 0 24 1 0
621182 0 18 1 3
435328 1 41 1 7
201767 0 31 0 0
830396 0 19 0 5
772288 0 36 0 0
659039 0 29 0 3
780603 0 21 1 0
564712 0 35 0 0
788493 0 31 0 0
794894 0 29 0 0
102180 0 45 1 0
284296 1 34 1 7
324429 1 41 1 5
355296 0 36 1 0
563625 1 20 0 0
366438 0 18 1 0
890818 0 50 0 0
250701 0 37 0 0
792940 1 24 0 7
587529 0 24 0 0
297085 1 23 1 0
704086 1 26 0 3
336866 0 43 1 3
104996 0 42 1 0
814970 1 18 1 0
838335 1 24 1 5
605472 0 22 0 0
611700 1 49 0 3
139537 0 45 1 0
695795 1 33 1 0
227830 1 39 0 0
769365 0 30 1 0
202318 0 39 1 5
605421 0 43 0 0
830995 0 29 0 0
572507 0 43 1 7
559250 1 43 0 5
126916 1 44 1 0
577050 0 43 0 0
689098 0 54 1 0
560372 0 40 1 0
451127 1 35 1 3
585480 0 41 0 0
732789 0 23 0 0
331778 1 19 1 5
551627 0 37 0 0
428145 0 43 0 7
527970 0 26 0 0
560171 1 43 1 5
163649 1 22 1 0
718980 1 35 0 5
513663 0 55 1 0
345557 0 47 0 0
340269 0 30 1 0
652220 0 30 0 3
295438 0 51 1 0
244491 1 39 0 0
379832 0 29 1 0
741525 1 34 1 3
743456 0 24 0 3
154707 0 47 1 0
788367 0 42 0 0
850513 0 45 0 0
449819 1 33 0 0
317619 0 52 1 0
157880 0 47 0 0
161596 0 40 1 0
775135 0 51 1 0
861456 1 24 0 3
708565 0 51 0 0
139477 0 27 1 0
773887 1 35 0 0
274720 0 18 0 0
821227 1 29 1 5
519126 0 21 1 0
474828 0 38 1 0
419124 0 53 1 0
313395 0 43 0 5
684557 1 44 1 0
589127 0 24 1 0
861421 0 21 0 0
164916 0 34 1 0
247348 0 38 0 0
331126 0 47 0 0
755351 1 37 1 7
398896 0 21 0 3
103558 0 27 1 3
749048 0 53 0 0
208352 1 44 0 7
725485 1 31 0 5
871081 1 25 0 7
532112 0 46 0 0
418230 0 54 1 0
423127 0 21 1 0
838288 0 32 1 3
245826 1 33 1 0
277810 0 38 1 0
494454 0 23 0 0
360285 1 39 0 5
282796 0 50 0 0
299193 0 26 0 0
286235 0 24 0 0
115840 1 21 1 5
582290 1 44 1 7
347104 0 22 0 0
323498 1 38 1 0
613676 0 43 0 5
425293 0 25 1 0
733811 0 36 1 0
735819 0 27 0 5
744632 0 27 1 7
526446 1 48 0 0
221006 0 41 1 0
542514 0 36 1 0
105645 1 23 1 0
319073 0 22 1 0
671555 1 23 0 3
492605 0 53 0 0
435561 0 24 1 0
595778 0 27 1 5
780933 0 28 1 0
211910 0 53 1 3
521774 0 37 0 0
184133 0 50 1 0
875949 0 28 0 7
163309 0 26 0 0
427220 0 31 0 0
541374 0 44 1 0
577155 1 52 1 3
805585 1 45 0 7
317712 1 44 1 0
375673 0 37 0 3
418369 0 20 1 0
830937 0 29 0 0
528560 0 27 1 0
611077 0 35 0 0
254466 0 52 0 0
842576 1 47 1 5
252074 0 24 0 0
892153 1 46 0 0
856554 0 28 1 0
400499 0 31 0 0
276282 0 52 1 3
178137 0 54 1 0
564097 0 20 0 0
710500 0 44 1 0
784605 1 35 1 7
112663 0 28 1 0
109640 0 34 0 3
557847 0 54 1 5
878193 0 20 1 7
151294 0 54 0 0
754214 1 31 1 3
131273 1 29 1 0
226406 1 40 0 5
488200 1 36 0 5
358046 0 45 1 3
693405 0 52 0 0
804814 0 29 0 0
370804 0 23 1 0
866055 1 49 1 5
697520 1 40 1 0
360706 1 38 0 0
744860 1 45 1 0
529090 0 46 1 5
860946 0 20 0 0
538168 1 36 0 0
262940 0 48 1 0
171100 0 45 0 5
324858 0 39 1 0
774018 0 22 0 0
461334 1 45 0 3
270185 0 21 0 0
804078 0 35 1 0
694045 0 49 1 0
792723 0 48 0 0
144059 1 48 1 7
856365 0 32 0 0
120083 1 50 1 3
445268 0 44 0 3
808950 0 31 0 0
327598 0 27 1 0
261651 1 35 1 3
526177 0 39 1 0
623421 0 47 0 0
802726 0 46 0 3
274389 0 29 0 0
159581 0 44 1 0
668248 0 50 1 0
674735 0 40 1 0
411787 1 52 0 0
367242 0 28 1 0
365153 0 45 0 0
394039 0 30 0 0
395254 0 54 0 0
432326 0 35 0 0
224624 1 32 1 3
154722 0 42 0 3
362833 0 52 0 0
601090 1 45 0 5
852640 0 19 0 3
311108 1 24 1 5
807202 1 40 1 7
639458 1 19 0 7
323170 0 36 0 0
102629 1 47 1 3
162906 0 20 1 0
488722 1 53 0 0
217409 0 37 1 0
355842 0 52 0 0
621881 0 46 1 7
875288 0 50 0 0
446700 1 39 1 0
342352 0 51 1 0
850205 0 40 1 0
471021 0 33 0 0
173845 0 21 1 0
888075 0 34 0 7
669175 1 41 0 3
152426 0 19 0 3
237237 1 48 1 7
739850 0 52 1 5
481900 1 32 1 0
744013 0 30 0 0
352278 0 18 1 0
636468 0 33 0 0
299050 0 38 0 0
869368 0 39 1 3
649374 1 18 0 0
450900 0 53 0 0
349756 0 26 0 3
658199 0 21 1 0
618730 0 25 0 0
582864 1 37 1 5
678517 0 50 0 0
880154 0 29 0 3
709687 0 46 1 0
429751 0 28 1 0
897493 0 48 0 0
464813 0 20 1 0
223891 1 31 1 7
241888 0 49 0 0
142103 0 39 1 5
454815 1 39 0 7
724962 1 42 0 7
839985 1 40 1 0
445908 1 23 1 0
106349 1 45 0 0
312377 0 48 0 0
116750 0 40 0 3
867580 1 33 1 5
356207 1 54 0 0
650135 1 44 1 0
114913 0 26 1 0
600699 0 44 0 3
566507 1 33 1 0
797520 0 27 1 0
744379 1 26 1 7
402000 0 31 0 0
526547 1 28 1 0
518850 1 26 1 0
124897 0 47 0 0
263371 1 28 1 7
787258 0 28 1 5
867714 0 20 0 0
458010 0 38 0 0
235198 1 47 0 7
576877 1 35 1 7
236310 1 33 1 5
383359 1 29 0 3
719162 0 20 1 3
616685 0 36 1 3
171315 1 53 0 7
633718 0 27 0 7
198365 0 26 0 0
578041 0 34 1 0
654456 1 52 1 0
341268 1 27 0 7
877877 0 51 1 0
383469 0 24 1 0
595354 0 33 0 0
847110 0 32 1 0
691770 0 42 0 0
436595 0 46 1 0
809085 0 22 0 0
231183 1 31 1 3
414205 0 44 0 0
435657 1 48 1 3
254690 0 53 0 3
106687 0 39 0 0
138032 1 48 1 0
516509 0 22 0 0
853168 1 29 0 7
820835 0 35 1 3
594721 0 23 1 0
852255 0 36 0 0
569830 1 40 0 0
213717 0 24 1 0
230908 0 25 0 0
182693 0 39 1 0
139868 0 22 1 0
393541 1 51 1 3
381633 0 28 1 0
124918 0 22 0 0
131507 0 18 1 0
425043 0 21 0 0
822003 1 47 0 3
207871 0 39 0 0
753254 1 42 1 0
571296 0 26 0 7
760259 0 51 0 3
631877 0 35 0 0
558329 1 19 0 5
633089 0 49 1 3
213921 0 36 1 0
542066 1 40 0 7
802360 0 42 1 0
171221 1 43 1 5
259213 0 36 0 0
330389 0 50 1 0
596551 0 29 1 0
163672 0 34 1 0
643265 1 53 1 7
552488 0 48 0 3
646043 0 51 0 0
324609 1 44 0 0
219840 1 50 1 5
856013 1 47 0 5
694413 0 41 0 3
465896 1 41 1 3
140990 1 24 1 7
494086 0 45 0 3
798350 0 34 0 0
822679 1 51 0 3
178437 0 39 0 0
338673 0 39 0 3
463783 0 27 0 3
666081 0 31 0 0
727845 0 21 1 0
751688 1 54 0 3
352465 0 20 0 3
459457 0 34 1 0
287128 0 46 0 0
526396 0 36 1 0
305177 1 38 1 0
427490 0 21 0 0
157752 0 31 0 0
294933 1 42 0 0
657460 1 35 1 0
141910 0 28 0 0
860858 0 48 1 0
389075 1 55 0 3
321927 0 41 0 0
158899 1 26 0 3
594908 0 26 0 0
536648 1 31 1 5
610882 0 19 0 0
387969 1 40 0 0
547602 0 36 1 0
325332 0 49 0 0
163551 1 50 1 0
375073 1 54 1 0
638931 0 25 1 0
365424 0 35 0 5
685056 1 51 1 7
689364 0 47 0 0
458332 0 45 0 0
138369 0 54 1 0
426155 0 48 0 0
101038 0 41 1 7
565547 0 30 0 0
748433 1 42 0 3
331057 0 33 1 0
858792 0 27 1 0
610316 1 19 1 0
674557 0 51 0 3
500311 1 24 1 7
622822 1 38 1 0
186822 0 34 1 7
677521 0 51 0 0
710104 0 39 1 0
682575 1 40 1 5
514300 0 33 0 0
548794 0 52 1 7
457315 1 22 0 7
286959 1 31 1 3
886901 0 28 0 0
733185 0 54 1 3
613178 0 53 0 0
167831 0 41 1 0
409315 0 46 0 0
640701 0 30 0 0
298995 0 39 0 0
555086 0 33 0 0
789034 1 49 1 7
647476 1 53 1 5
848300 1 48 0 5
451381 0 44 1 0
226940 1 40 0 3
504923 0 25 0 0
587304 0 29 1 0
688064 0 36 0 7
691723 1 44 1 0
472121 1 34 1 3
712402 1 44 0 5
493239 0 29 0 0
504477 0 24 1 0
360276 0 44 0 0
592026 0 42 0 0
431660 0 36 0 0
428671 0 19 1 0
803553 0 25 0 3
256189 0 20 1 0
619195 0 31 1 0
167870 0 36 0 0
551064 0 36 1 7
157488 1 28 0 7
521480 0 23 0 0
309775 1 20 1 3
628109 0 42 1 7
882647 1 31 1 5
795433 1 43 1 0
139589 1 36 1 0
158254 0 31 1 0
530931 0 34 0 0
605060 0 47 1 0
291602 1 54 1 3
709554 1 19 1 0
717515 0 46 0 0
621976 0 36 0 0
283554 1 20 1 7
273646 0 48 1 0
734176 0 22 1 0
743116 1 21 1 3
562383 0 29 1 0
438275 0 23 0 3
660396 0 30 1 0
869425 0 50 1 0
201872 0 41 1 0
228972 0 34 0 0
510415 1 25 1 7
598396 0 50 1 3
629383 1 38 0 0
785061 0 43 0 0
150334 0 26 0 0
290030 1 54 1 5
891969 0 51 0 0
646926 1 27 1 0
618507 0 37 1 0
849301 0 36 0 0
601106 1 44 1 0
571048 0 19 0 0
855835 0 37 0 0
582066 0 55 1 0
504594 0 26 0 0
696691 0 30 1 3
616601 1 32 1 7
148362 1 34 0 5
809090 1 49 1 3
826500 0 43 0 0
156107 0 34 0 3
622618 1 24 1 5
414112 0 41 0 0
329781 0 36 0 5
267972 1 41 1 7
482879 0 23 0 0
452712 0 37 1 3
116203 0 40 0 0
425657 0 26 1 0
295480 1 51 1 0
835926 0 30 1 0
477652 0 46 1 0
579665 0 29 1 0
416291 0 29 1 0
131692 1 50 0 7
481518 1 46 1 3
293494 1 38 1 0
528869 0 48 0 0
445436 1 44 0 5
862639 1 40 1 7
251538 0 40 1 3
187807 1 25 1 0
285773 0 28 0 0
506415 0 31 0 0
821837 0 31 0 0
280581 0 22 0 0
230139 0 26 0 0
363270 0 37 1 0
597392 0 37 1 0
525099 1 37 0 0
731046 0 49 1 0
533791 1 42 1 3
667015 0 32 0 0
237954 1 40 1 7
471455 0 35 0 0
454947 1 26 0 0
167413 0 29 1 0
562692 0 31 1 0
194858 1 38 0 7
616396 0 39 1 3
389938 0 23 1 0
866717 0 54 0 5
374514 0 46 0 0
272068 0 22 0 3
446361 1 36 1 5
852635 1 39 1 0
414922 0 18 0 0
784392 0 21 0 0
558872 1 29 0 7
374164 0 45 1 0
552766 0 23 0 0
747572 1 25 0 5
315286 1 41 1 7
102751 1 48 0 5
654710 0 53 0 0
277079 0 21 0 0
681561 1 36 1 0
261285 0 23 1 0
270879 1 30 0 7
335758 0 30 0 0
713398 0 53 0 0
743599 1 48 1 7
398876 1 35 1 3
155248 0 50 0 0
234011 0 51 0 0
858226 0 21 0 0
751194 1 29 0 5
829497 1 19 0 3
169239 1 30 1 3
333627 0 45 1 0
677166 1 34 0 0
312055 1 26 1 0
334029 0 52 0 0
171417 0 34 0 0
709801 1 49 0 5
235616 1 51 0 5
616732 0 41 0 0
770240 0 35 1 0
481795 0 53 1 0
695412 1 22 0 7
469387 0 24 0 3
754378 1 35 1 5
665508 0 29 1 3
163496 0 48 0 0
232693 0 44 1 0
418833 0 38 0 0
527890 0 35 0 0
202529 1 31 1 0
219386 0 40 0 0
284868 1 21 0 0
180997 0 28 1 0
838046 1 31 0 3
574927 1 33 0 7
183777 1 30 1 3
865329 1 41 0 5
305643 0 23 0 0
483858 1 54 0 0
831651 0 43 0 5
201799 0 40 0 0
848626 1 33 0 0
221577 0 38 1 3
336966 1 46 1 0
196047 1 51 0 7
435940 1 44 0 7
654614 1 52 0 5
423829 1 52 1 7
300445 0 30 1 3
582684 0 39 0 0
893091 0 25 0 0
356961 0 31 0 0
372480 1 50 1 5
599063 0 42 0 0
297374 1 38 1 5
172277 0 27 1 0
105630 0 43 0 3
825064 1 45 0 7
542617 1 34 0 0
596982 1 49 0 3
500623 0 48 0 0
497276 1 43 0 3
771141 1 36 1 0
174032 0 31 0 0
642657 1 42 0 7
492451 1 26 0 5
254462 0 34 0 0
686562 1 30 0 5
384837 0 44 0 0
537887 0 55 1 0
848249 1 34 0 0
477945 0 43 0 0
363927 0 37 1 0
665800 0 42 1 0
872092 0 44 0 0
391134 0 48 0 0
715422 0 43 0 0
327322 0 45 1 0
699129 1 22 1 0
188150 0 47 1 0
354265 0 33 1 0
638491 1 41 1 3
156530 1 51 0 5
849433 0 29 0 0
399110 0 19 0 0
444431 0 35 1 3
572946 0 48 0 0
354787 0 46 0 3
650900 0 21 1 0
714644 0 37 1 0
475719 0 34 0 0
544204 0 19 0 0
478665 1 29 0 7
545423 0 42 1 3
324388 1 20 1 7
249947 0 48 0 0
698525 1 30 0 0
214189 0 20 1 7
210978 0 45 1 0
661840 1 36 1 5
504151 1 39 1 5
845714 0 54 1 0
499644 0 29 1 3
893021 0 23 0 3
851194 1 30 1 0
157230 0 23 1 7
272156 0 25 1 0
716653 1 26 1 0
613034 0 42 1 5
488391 0 20 1 0
539306 0 21 1 0
717785 1 54 1 0
100795 0 43 1 0
792153 1 38 1 0
464294 1 23 1 3
379740 0 53 0 0
385775 1 39 1 0
100228 0 33 1 0
853071 0 45 0 0
881869 0 24 0 0
456194 0 35 1 0
418139 0 45 0 0
413438 1 40 0 5
190701 0 49 1 3
885664 0 18 0 0
463887 0 33 0 0
400522 0 25 0 3
416819 0 36 1 0
417287 0 20 1 0
601755 0 24 1 3
442318 1 46 1 0
721084 0 45 1 0
564340 1 30 1 3
638214 0 35 0 0
781457 0 24 0 0
575425 1 23 0 3
770669 1 45 0 5
887436 0 50 1 0
265873 0 40 0 5
892054 0 38 1 3
563955 0 31 0 0
572928 0 25 1 0
236291 0 36 1 0
321895 1 24 0 0
740827 1 50 0 5
751987 0 46 1 3
170246 0 26 0 7
120461 0 19 0 0
324975 0 45 0 0
477300 0 45 1 3
599299 0 48 0 0
210671 0 43 0 5
369132 0 43 0 0
368371 0 43 0 0
698725 1 32 1 5
869916 0 35 0 0
744288 0 35 1 0
308218 0 47 1 0
104612 0 44 0 0
396177 0 27 0 3
650439 0 44 0 0
680116 0 44 0 0
338697 1 35 0 0
804042 0 37 0 0
251137 0 32 0 0
471156 1 25 1 7
398013 0 25 0 0
172433 1 40 1 7
350322 0 20 1 0
344878 0 44 0 0
799439 0 36 0 3
407136 0 40 1 0
555681 1 35 0 7
885452 0 27 0 0
878408 1 38 1 3
392246 0 26 1 3
223638 0 48 0 0
610360 0 18 0 3
146184 1 31 0 7
203140 1 34 0 0
236770 0 21 1 3
381017 1 37 1 0
880501 0 51 1 0
530353 1 26 1 5
306902 0 46 0 7
205351 0 45 0 0
109977 0 52 1 3
632587 0 50 0 3
385277 0 28 0 0
506105 1 49 0 5
572543 0 44 1 0
685850 1 26 0 7
837655 0 51 0 5
699457 0 54 0 0
369762 0 53 0 0
602312 1 46 1 7
703024 0 53 1 0
538376 0 31 0 0
305796 1 22 0 0
133067 0 35 0 0
263947 0 21 0 0
145445 0 48 0 0
345288 0 19 1 0
225328 0 39 1 0
743051 1 20 1 0
601215 1 32 1 0
858240 0 30 1 0
186863 0 31 1 0
735128 0 53 1 0
462913 1 42 0 0
812423 0 52 1 3
571136 0 49 0 0
791038 1 34 1 3
265357 0 23 1 7
635132 0 28 0 3
782376 1 31 1 3
893764 0 45 1 3
489592 1 43 1 0
629728 1 41 0 0
749899 1 20 1 7
630457 0 21 0 3
376945 1 44 1 5
328670 0 19 0 0
677149 1 31 1 5
306793 0 27 0 0
366629 0 30 1 0
710830 0 24 0 0
290416 1 33 0 0
351464 1 25 0 5
523671 1 27 0 5
383342 1 32 0 7
763576 1 31 1 0
343256 1 25 1 0
807185 0 34 0 0
544305 0 19 0 0
563661 0 50 1 0
259820 0 37 0 0
362407 0 49 0 0
174937 0 19 1 0
363736 0 34 0 0
529483 0 50 1 7
273117 0 45 0 7
862022 1 23 0 0
244988 1 25 1 7
625496 0 46 1 3
475229 1 40 1 0
483331 0 34 0 3
772932 1 40 0 0
888007 0 23 1 0
156071 0 46 0 0
817633 0 22 1 0
432059 0 33 1 0
661624 1 40 0 0
895549 0 28 0 0
492728 0 51 1 0
460341 0 28 0 5
244730 0 53 1 0
892837 0 41 1 0
544700 1 30 0 0
229677 0 47 0 3
800509 0 30 1 0
619944 1 53 1 3
284256 0 41 0 3
526981 0 29 1 0
142994 1 41 0 7
302918 1 31 0 3
405196 0 29 0 0
590802 0 48 0 0
272629 0 49 0 0
522707 0 43 0 0
489480 1 31 0 0
518181 0 28 0 0
351479 1 42 1 7
132527 0 35 1 0
126911 0 18 0 5
578468 0 22 0 0
322758 1 38 0 7
248703 1 18 0 5
392291 0 36 0 3
262346 0 24 0 3
419406 1 46 0 3
134936 1 23 1 3
736447 1 52 1 3
154681 1 43 0 0
357775 1 19 1 3
175303 0 35 1 0
173251 0 50 1 0
229984 0 46 0 0
890550 1 29 1 7
240481 0 28 0 0
145198 0 50 0 0
597790 1 20 1 7
669419 0 55 1 5
725576 0 46 0 3
228724 0 53 1 0
569453 0 29 0 0
779649 0 48 1 0
247905 0 21 1 0
827005 1 50 0 0
686221 1 24 1 0
518448 0 33 1 0
652212 1 31 0 7
198586 0 19 0 0
205416 0 18 1 0
889089 0 40 0 0
200552 0 38 0 0
564267 0 19 0 0
441997 0 31 0 0
704890 1 43 0 7
172656 1 24 1 3
332295 0 27 0 3
836222 0 45 1 5
585144 0 54 0 0
230478 0 26 1 0
218541 0 21 1 3
870823 0 52 1 3
206456 0 45 1 0
605486 0 23 0 0
144930 0 20 1 7
612951 0 49 0 0
760646 0 37 0 3
455217 1 44 1 0
403694 0 35 1 0
349855 0 32 1 0
732386 0 43 1 0
141509 0 53 0 0
246308 0 26 0 0
234438 0 19 1 0
453595 1 39 1 5
428808 1 27 0 0
794120 0 54 1 0
343260 0 35 0 0
861547 0 19 0 0
482778 0 54 1 7
720580 1 28 0 5
243669 1 29 0 7
717089 0 51 0 5
853415 0 26 1 0
160769 1 45 1 0
447582 1 38 0 7
200813 0 53 0 0
735787 1 29 0 0
364901 0 41 0 0
391604 1 24 0 5
240937 1 24 1 5
618743 0 53 1 3
464807 1 31 0 0
248507 0 52 1 0
590036 0 31 1 3
356128 0 29 1 0
257253 0 51 1 7
580652 1 29 0 5
495827 1 40 0 5
686721 1 49 0 5
106171 0 32 0 5
760231 0 26 1 0
284703 1 54 0 7
392897 0 48 1 3
750742 0 19 1 0
895255 1 27 1 3
243987 0 29 0 0
750734 0 19 1 0
635491 1 24 0 0
616327 0 32 1 0
353904 1 55 1 3
310465 0 39 1 0
790354 0 32 1 0
700240 0 54 1 0
700072 0 52 1 0
363343 0 28 0 0
165142 0 38 0 0
596044 1 27 0 7
188263 0 36 0 3
484579 0 30 0 0
606998 0 26 0 0
671269 0 48 0 3
837428 0 27 1 0
627446 0 45 0 0
694187 1 37 1 7
148149 0 35 1 7
634494 0 46 0 0
419999 0 38 1 3
731594 1 25 1 0
297877 0 44 1 3
300492 1 28 0 3
582012 0 34 1 0
471668 0 51 1 0
554718 1 36 1 3
595186 0 38 0 0
373050 0 49 1 3
195360 0 44 1 0
114787 0 34 0 0
438073 1 33 0 7
897462 0 33 0 7
822770 0 22 1 0
605887 0 34 0 3
667105 0 48 0 0
393260 1 45 1 0
858335 1 29 1 7
784513 1 21 1 5
710519 1 23 0 3
350917 0 46 1 0
797518 1 48 0 0
680820 0 43 0 0
779050 1 18 1 3
807702 0 45 1 0
310132 0 45 1 0
817252 1 35 1 3
231557 1 35 0 0
281300 0 45 0 0
387032 1 45 0 3
609790 1 47 1 0
334812 1 42 1 0
570457 0 31 1 0
408689 1 53 1 0
540525 0 25 1 3
377103 1 37 0 0
302017 1 53 0 7
371709 0 38 0 0
786074 1 29 1 0
372389 0 28 0 3
852657 1 21 0 0
782794 0 31 1 0
173589 1 33 0 3
263352 0 32 1 3
345340 0 42 0 0
691599 0 48 1 5
207850 0 18 0 0
823187 1 49 0 5
787216 1 37 0 3
362105 0 51 0 0
138747 0 43 1 7
476156 0 51 1 0
655510 0 29 0 5
317943 1 44 1 0
688718 0 49 0 3
315188 1 43 0 5
330781 0 32 0 0
443788 0 35 0 3
305213 0 40 0 0
425846 0 37 1 0
326629 1 31 1 0
886393 0 54 1 0
112350 0 33 1 0
265964 1 51 0 5
139925 0 47 0 0
802828 1 49 0 5
348460 1 20 1 5
766163 1 40 0 7
622129 0 22 1 3
539904 0 52 1 0
419677 1 48 1 0
359658 0 45 0 0
518058 1 38 1 7
472517 1 46 1 0
156214 1 55 1 0
271604 1 21 1 5
337916 0 27 1 0
216998 0 38 0 0
667367 0 37 0 0
385792 1 20 0 7
699762 1 43 1 3
761445 0 48 1 3
667051 0 41 0 0
188373 0 52 0 0
736457 0 20 1 0
878847 1 23 0 7
499224 1 53 1 5
654694 0 53 0 3
148908 0 54 0 0
198945 0 42 0 3
620229 1 45 1 7
458949 0 38 0 0
180543 0 19 1 5
720539 0 24 1 0
441423 1 32 0 3
377821 1 49 0 0
153907 0 29 1 0
367660 0 22 1 0
560567 0 37 1 0
634962 0 44 0 0
355178 1 28 0 0
618392 1 20 1 0
280050 0 27 0 0
485575 1 19 1 7
503986 1 21 1 3
583981 1 53 1 5
825535 0 38 0 3
304323 1 34 1 0
136071 0 21 1 5
897331 1 40 0 5
345372 0 25 0 3
136670 0 27 1 0
393046 1 18 1 0
146253 0 36 1 0
727424 0 21 0 0
168959 1 25 0 3
807672 1 49 1 5
440186 0 25 1 0
830537 0 52 1 0
696988 0 40 1 5
615382 0 21 1 3
458612 1 29 1 0
650844 1 20 0 0
803830 0 22 1 0
580349 1 37 0 7
660629 0 51 0 0
850410 0 28 0 0
218046 0 34 1 0
400811 0 43 1 0
830497 0 50 0 0
439493 0 38 1 0
518177 1 50 0 3
276559 0 34 0 0
877201 0 45 0 0
324693 0 55 1 0
514758 0 30 0 0
256876 0 19 1 0
734042 1 48 0 0
252101 1 30 1 7
170897 0 44 1 0
216560 0 20 0 0
370723 1 53 0 0
560463 0 30 0 0
241599 1 52 1 3
297564 0 38 1 0
638939 1 51 0 0
334480 0 29 0 7
186763 0 42 1 0
647211 0 32 0 3
299557 1 18 0 5
405129 0 33 1 3
187523 0 19 1 7
256616 0 21 1 7
355436 0 20 0 0
489714 0 18 1 3
881585 0 47 1 3
265977 0 34 1 3
659568 0 30 0 0
827101 0 44 1 0
873949 1 50 1 7
612722 1 50 1 5
466321 0 22 0 5
159525 0 53 1 0
802327 1 27 1 5
266369 1 45 1 0
535777 1 42 1 0
813789 1 40 1 7
143914 1 19 1 5
603985 0 47 1 5
789244 1 49 0 3
574687 0 37 0 0
265386 0 51 0 0
302679 1 42 0 0
188591 0 37 0 0
629317 0 26 0 5
676654 1 44 1 7
333455 1 25 1 0
835273 0 33 1 0
599151 0 41 1 0
548092 1 29 1 7
653866 1 36 1 3
899916 1 49 0 3
219854 1 46 0 3
348133 1 50 0 0
327173 0 37 0 0
218705 1 54 0 0
520460 0 45 1 0
403636 1 28 0 0
673881 0 35 1 3
848698 0 27 0 0
556758 0 21 0 0
110946 0 34 1 0
744696 1 34 0 0
622978 1 53 1 5
513192 0 52 0 5
583162 1 49 0 3
345657 0 47 0 3
756901 0 39 1 3
569095 0 47 1 0
699690 0 49 0 0
479484 1 50 1 3
452124 1 52 0 7
879761 1 30 1 0
245728 1 40 1 0
241755 0 27 0 0
886524 1 40 0 0
310287 1 29 0 5
686519 0 39 1 0
352065 0 31 0 0
816575 1 44 0 5
203859 0 29 0 0
584271 0 22 0 0
424914 1 36 1 0
876724 0 45 0 0
336304 0 25 0 0
300695 1 48 1 0
350852 0 29 1 3
641947 0 39 0 0
462538 0 38 0 0
215253 0 26 1 7
530138 1 45 1 7
696067 1 52 0 0
508050 0 34 0 0
182261 0 39 1 3
623048 0 30 1 0
425023 0 26 1 0
494462 1 44 1 7
698761 0 54 0 0
801976 0 47 0 0
677269 0 32 0 0
897986 0 33 1 0
226952 0 37 0 7
881510 1 42 1 7
296416 1 18 0 7
721141 0 23 1 0
888083 0 20 1 0
404090 0 41 1 0
209113 1 25 0 7
768853 0 47 0 0
266268 1 39 0 7
186849 0 30 0 0
849975 0 18 0 3
693951 1 20 0 5
290290 1 37 1 7
408359 0 33 1 0
150193 1 44 0 5
865209 1 26 0 5
316903 0 29 1 3
405701 1 41 1 0
336300 1 48 0 0
344314 1 41 1 5
335169 0 34 0 3
551058 1 36 0 0
453055 1 25 1 0
696201 1 29 0 7
296407 0 53 1 0
447588 0 41 1 0
395098 0 30 0 0
637620 0 43 0 3
645691 0 38 1 0
489440 0 44 0 3
267090 1 28 0 5
872619 0 34 0 3
671592 0 32 1 0
424364 0 50 0 3
574362 0 47 1 0
152097 0 38 0 0
265715 0 42 0 0
233051 0 20 1 0
504208 0 42 1 0
769704 1 52 1 0
107244 1 50 0 0
786360 1 48 1 0
446626 0 26 0 0
584679 0 54 0 0
447211 0 45 0 0
748389 1 31 1 5
112515 0 23 1 0
160891 0 23 0 0
579584 0 49 1 5
596430 0 39 0 0
646474 1 39 1 0
124264 1 36 1 7
596528 1 24 0 5
311718 0 45 0 0
807071 1 50 0 0
506098 0 35 0 0
234884 0 37 0 0
384792 0 42 0 0
787718 0 45 1 0
815085 0 54 0 0
847329 0 21 1 0
297247 1 35 0 7
291306 0 45 1 0
818621 0 31 1 0
875274 0 47 1 0
537538 0 19 0 0
185589 0 40 0 0
213994 1 41 0 5
161611 0 24 1 0
747958 0 32 1 0
787370 0 49 0 5
140404 1 39 0 3
571019 1 19 0 5
506965 0 47 0 0
461375 0 46 1 0
822587 1 30 1 3
364390 0 48 1 3
524170 1 44 1 0
251718 0 53 1 0
529669 1 22 1 7
530381 0 48 1 0
700279 0 20 1 3
520500 0 18 0 0
173197 0 40 1 3
225494 1 32 0 0
320584 0 26 0 0
714324 0 19 1 0
219892 0 20 1 0
559319 0 50 0 0
155515 1 49 0 5
684543 1 44 1 0
458935 0 46 0 3
717085 0 37 0 0
368335 1 29 1 0
416847 0 22 0 0
542016 0 50 0 0
664300 1 30 1 7
435549 0 31 1 3
287960 0 32 0 0
879681 0 47 0 0
305827 0 50 0 3
565743 0 31 0 0
337355 0 47 1 0
827243 1 44 1 7
542443 0 23 0 0
686914 1 21 1 0
101236 0 39 1 0
431285 1 31 1 0
208162 0 30 0 0
265954 1 53 1 0
111465 1 49 1 3
475924 1 23 1 0
898173 0 32 0 0
133782 0 54 0 0
432941 0 40 0 0
187967 0 53 1 5
100475 1 36 1 0
409866 0 53 1 0
309672 1 19 0 0
533381 1 23 0 5
